Страна,Отрасль,Компания,Год,document_id,Principle_code,Principle_text,Presence,Evidence (Text),Date of analysis,Analysis model
Indonesia,Digital,Global Digital Niaga,2023,digital_indonesia_global_digital_niaga_2023,WtoC02,Сохранность и эффективное использование активов компании,explicit_section,"To maintain and use all the company’s data, information, assets and or facilities for the Company’s benefit, not for personal or certain parties’ interests.",04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Global Digital Niaga,2023,digital_indonesia_global_digital_niaga_2023,WtoC03,Конфиденциальность и информационная безопасность (против утечек),explicit_section,... all employees are responsible for maintaining confidentiality and prohibited from misusing the Company's Confidential Information.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Global Digital Niaga,2023,digital_indonesia_global_digital_niaga_2023,WtoC04,Защита интеллектуальной собственности компани (против использования в личных целях),absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Global Digital Niaga,2023,digital_indonesia_global_digital_niaga_2023,WtoC05,"Знание и соблюдение законов, которые можно нарушить на рабочем месте",explicit_section,This policy requires every individual ... to comply with all applicable laws and regulations.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Global Digital Niaga,2023,digital_indonesia_global_digital_niaga_2023,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Global Digital Niaga,2023,digital_indonesia_global_digital_niaga_2023,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Global Digital Niaga,2023,digital_indonesia_global_digital_niaga_2023,WtoC08,Нацеленность на достижение результата,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Global Digital Niaga,2023,digital_indonesia_global_digital_niaga_2023,WtoC09,Поддержание высокого профессионального уровня,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Global Digital Niaga,2023,digital_indonesia_global_digital_niaga_2023,WtoC10,Сохранение и защита деловой репутации компании,explicit_section,"To maintain the Company’s good name in their attitudes and conduct, both outside and inside the Company.",04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,brief_mention,We are committed to fair and ethical competition in our business and do not make use of Confidential Information relating to our competitors that is not disclosed in good faith.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP02,Не переманивать ключевых работников конкурента с целью ослабить его позиции,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP03,"Не вступать в сговор с конкурентами о ценах, объемах или разделе рынка",explicit_section,Prevent the Company from forming cartels or monopolies and from abusing a dominant market position.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP04,Сотрудничать с конкурентами с целью повышения эффективности рынка,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP05,Поддерживать уважение к конкурентам и подчеркивать важность деятельности,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP06,Не пытаться ослабить конкурентов путем ограничения их доступа к каким-либо ресурсам,brief_mention,... prevent the Company ... from abusing a dominant market position.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP07,Соблюдать права интеллектуальные собственности конкурентов,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP08,Не распространять ложную и порочащую информацию о конкурентах,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP09,Предостерегать конкурентов от нарушения данных принципов с их стороны.,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,COMP10,Сообщать регулятору о замеченных неэтичных действиях конкурентов.,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoI01,Равные права всех акционеров и кредиторов на доступ к информации,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoI02,"Организация собраний акционеров, максимально облегчающая доступ каждого акционера к участию в собрании",absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoI03,Максимально полное и своевременное раскрытие всей существенной информации для акционеров и кредиторов,explicit_section,All expenditures made by the Company are accurately reflected in the Company’s financial records ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoI04,Прозрачное проведение собраний и принятие решений компанией,brief_mention,"Our Company honors the practice of appropriateness, transparency, and accuracy in all of its business dealings.",04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoI05,Предотвращение инсайдерской торговли,explicit_section,Company Personnel ... are prohibited from trading securities based on Confidential Information and/or material information ... not officially published ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoI06,Обоснованная дивидендная политика,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoI07,Защита прав миноритарных акционеров,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoI08,Справедливое отношение к кредиторам компании при погашении долга,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoS01,Выбор поставщиков по критерию эффективности,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoS02,Равный доступ всех поставщиков к информации и в участию в тендерах,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoS03,Отказ от злоупотребления рыночной властью по отношению к поставщикам,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoS04,Преимущества или квоты для социально ориентированных поставщиков и малого бизнеса при проведении тендеров,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoS05,"Своевременное информирование поставщиков о всех изменениях на стороне заказчика, которые влияют на исполнение текущих договоров и участие в будущих тендерах",absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoS06,Ориентация на долгосрочное устойчивое партнерство с поставщиками,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,CtoS07,"Отказ от манипулирования условиями тендера (технические задания, сроки, требования к поставщикам и т. п.) с целью создания преимуществ для поставщиков, которые не являются объективно более эффективными",absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT01,Равный доступ всех работников к горячей линии и равные права на справедливое рассмотрение заявления,explicit_section,If You see or suspect any violation to the Code ... submit a report ... through our whistleblowing channel.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT02,Сохранение конфиденциальности собранных материалов в ходе расследования,brief_mention,"Whistleblowing reports are treated seriously, with full confidentiality ...",04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT03,Запрет преследования заявителей,explicit_section,Our Company does not tolerate any form of retaliation against anyone who makes a report in good faith.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT04,Гарантия анонимности заявителя и свидетелей,brief_mention,Reports are accepted anonymously where permitted by law.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT05,"Принцип нулевой терпимости (обязательное реагирование, расследование и принятие мер по любому нарушению)",absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT06,Обязанность сообщить на горячую линии о замеченном нарушении,explicit_section,When encountering any suspected unethical behaviour or misconduct ... we must speak up and report it.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT07,Обезличивание данных при обнародовании решения этической комиссии в ситуации продолжения работы нарушителя в компании,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT08,Неиспользование полученной информации в ходе расследования в личных целях,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT09,Право участника на предоставление максимально полной информации по делу до начала рассмотрения на этической комиссии,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,HOT10,Необходимость повторного рассмотрения дела при вновь открывшихся обстоятельствах.,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC01,Поддержание высокого уровня качества выполняемой работы,explicit_section,All Company Personnel should actively demonstrate the highest level of quality and ethical standards at all times.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC02,Сохранность и эффективное использование активов компании,explicit_section,Company Personnel have the responsibility to use and protect Company assets ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC03,Конфиденциальность и информационная безопасность (против утечек),explicit_section,Confidential Information must at all times be kept confidential ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC04,Защита интеллектуальной собственности компани (против использования в личных целях),explicit_section,The Company’s intellectual property rights ... are among our most valuable assets ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC05,"Знание и соблюдение законов, которые можно нарушить на рабочем месте",explicit_section,Our Company ... takes its responsibilities to comply with the prevailing laws and regulations very seriously ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC08,Нацеленность на достижение результата,brief_mention,Doing the right thing ... working with integrity ... is our way to realize the core values ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC09,Поддержание высокого профессионального уровня,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,GoTo Gojek Tokopedia,2021,digital_indonesia_goto_gojek_tokopedia_2021,WtoC10,Сохранение и защита деловой репутации компании,brief_mention,Do not share or post anything that may be detrimental to the Company’s business and/or its reputation.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP02,Не переманивать ключевых работников конкурента с целью ослабить его позиции,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP03,"Не вступать в сговор с конкурентами о ценах, объемах или разделе рынка",absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP04,Сотрудничать с конкурентами с целью повышения эффективности рынка,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP05,Поддерживать уважение к конкурентам и подчеркивать важность деятельности,brief_mention,"Management and Employee shall deal fairly with customers, suppliers, competitors and employees.",04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP06,Не пытаться ослабить конкурентов путем ограничения их доступа к каким-либо ресурсам,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP07,Соблюдать права интеллектуальные собственности конкурентов,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP08,Не распространять ложную и порочащую информацию о конкурентах,brief_mention,No person may take unfair advantage ... through manipulation ... misrepresentation of material facts or any other unfair-dealing practice.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP09,Предостерегать конкурентов от нарушения данных принципов с их стороны.,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,COMP10,Сообщать регулятору о замеченных неэтичных действиях конкурентов.,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoI01,Равные права всех акционеров и кредиторов на доступ к информации,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoI02,"Организация собраний акционеров, максимально облегчающая доступ каждого акционера к участию в собрании",absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoI03,Максимально полное и своевременное раскрытие всей существенной информации для акционеров и кредиторов,brief_mention,"... subject to strict regulations and high standards of behavior, including financial behavior, risk management and internal control ...",04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoI04,Прозрачное проведение собраний и принятие решений компанией,brief_mention,"... high standards of behavior, including financial behavior, risk management and internal control ...",04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoI05,Предотвращение инсайдерской торговли,explicit_section,... required to adhere to ... including the insider trading rules ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoI06,Обоснованная дивидендная политика,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoI07,Защита прав миноритарных акционеров,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoI08,Справедливое отношение к кредиторам компании при погашении долга,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoS01,Выбор поставщиков по критерию эффективности,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoS02,Равный доступ всех поставщиков к информации и в участию в тендерах,brief_mention,"Management and Employee shall deal fairly with customers, suppliers, competitors and employees.",04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoS03,Отказ от злоупотребления рыночной властью по отношению к поставщикам,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoS04,Преимущества или квоты для социально ориентированных поставщиков и малого бизнеса при проведении тендеров,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoS05,"Своевременное информирование поставщиков о всех изменениях на стороне заказчика, которые влияют на исполнение текущих договоров и участие в будущих тендерах",absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoS06,Ориентация на долгосрочное устойчивое партнерство с поставщиками,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,CtoS07,"Отказ от манипулирования условиями тендера (технические задания, сроки, требования к поставщикам и т. п.) с целью создания преимуществ для поставщиков, которые не являются объективно более эффективными",absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT01,Равный доступ всех работников к горячей линии и равные права на справедливое рассмотрение заявления,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT02,Сохранение конфиденциальности собранных материалов в ходе расследования,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT03,Запрет преследования заявителей,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT04,Гарантия анонимности заявителя и свидетелей,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT05,"Принцип нулевой терпимости (обязательное реагирование, расследование и принятие мер по любому нарушению)",absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT06,Обязанность сообщить на горячую линии о замеченном нарушении,brief_mention,... required to ... avoid and report any indications of the criminal act of money laundering ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT07,Обезличивание данных при обнародовании решения этической комиссии в ситуации продолжения работы нарушителя в компании,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT08,Неиспользование полученной информации в ходе расследования в личных целях,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT09,Право участника на предоставление максимально полной информации по делу до начала рассмотрения на этической комиссии,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,HOT10,Необходимость повторного рассмотрения дела при вновь открывшихся обстоятельствах.,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC01,Поддержание высокого уровня качества выполняемой работы,brief_mention,... exercise good judgment so as to act in a manner that will reflect favorably upon the Company ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC02,Сохранность и эффективное использование активов компании,explicit_section,... required to ... protect the Company assets ...,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC03,Конфиденциальность и информационная безопасность (против утечек),explicit_section,... keep business secrets confidential.,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC04,Защита интеллектуальной собственности компани (против использования в личных целях),absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC05,"Знание и соблюдение законов, которые можно нарушить на рабочем месте",explicit_section,"The Management and the Employee are required to adhere to all applicable laws, rules and regulations in Indonesia ...",04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC08,Нацеленность на достижение результата,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC09,Поддержание высокого профессионального уровня,absent,,04.04.2026,GPT 5.3-Codex
Indonesia,Digital,Sarana Menara Nusantara,2019,digital_indonesia_sarana_menara_nusantara_2019,WtoC10,Сохранение и защита деловой репутации компании,brief_mention,... reputational damage ... it is therefore essential that all Company’s personnel ... comply with the procedures set out in this Code of Conduct.,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,explicit_section,Мы не просим и не получаем любую конфиденциальную информацию о наших конкурентах.,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP02,Не переманивать ключевых работников конкурента с целью ослабить его позиции,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP03,"Не вступать в сговор с конкурентами о ценах, объемах или разделе рынка",explicit_section,"Мы не вступаем в сговоры и предварительные договоренности с нашими конкурентами, в том числе, относительно ценовой политики или разделения рынков.",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP04,Сотрудничать с конкурентами с целью повышения эффективности рынка,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP05,Поддерживать уважение к конкурентам и подчеркивать важность деятельности,brief_mention,Мы уважаем своих конкурентов и поддерживаем честное и открытое взаимодействие на свободном рынке.,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP06,Не пытаться ослабить конкурентов путем ограничения их доступа к каким-либо ресурсам,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP07,Соблюдать права интеллектуальные собственности конкурентов,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP08,Не распространять ложную и порочащую информацию о конкурентах,explicit_section,Мы не даём недостоверные и оценочные комментарии о работе конкурентов.,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP09,Предостерегать конкурентов от нарушения данных принципов с их стороны.,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,COMP10,Сообщать регулятору о замеченных неэтичных действиях конкурентов.,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoI01,Равные права всех акционеров и кредиторов на доступ к информации,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoI02,"Организация собраний акционеров, максимально облегчающая доступ каждого акционера к участию в собрании",absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoI03,Максимально полное и своевременное раскрытие всей существенной информации для акционеров и кредиторов,explicit_section,"Ozon ведёт точный, правильный и прозрачный учёт данных деятельности компании ... для предоставления нашим собственникам, будущим инвесторам и государственным органам корректной и своевременной информации.",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoI04,Прозрачное проведение собраний и принятие решений компанией,brief_mention,Мы строим в компании эффективную систему внутреннего контроля за достоверностью финансовой отчётности.,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoI05,Предотвращение инсайдерской торговли,brief_mention,"Мы понимаем, что инсайдерская информация Ozon или наших контрагентов и партнеров также является конфиденциальной.",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoI06,Обоснованная дивидендная политика,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoI07,Защита прав миноритарных акционеров,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoI08,Справедливое отношение к кредиторам компании при погашении долга,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoS01,Выбор поставщиков по критерию эффективности,brief_mention,"Мы знаем наших контрагентов: проверяем их на благонадежность, соответствие требованиям законодательства, и не сотрудничаем с контрагентами, не прошедшими проверку.",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoS02,Равный доступ всех поставщиков к информации и в участию в тендерах,brief_mention,"... отношения, построенные на принципах объективного отбора и законного, честного, добросовестного, открытого сотрудничества.",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoS03,Отказ от злоупотребления рыночной властью по отношению к поставщикам,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoS04,Преимущества или квоты для социально ориентированных поставщиков и малого бизнеса при проведении тендеров,absent,,04.04.2026,GPT 5.3-Codex
